"","frn","cnt_co","cnt_services","cnt_locations","area_sqkm2","states"
"1687","0016873374",66,265942,265942,24441.465791,"{10,12,17,18,21,24,39}"
"1688","0016876096",4,6832,6832,491.09705,"{26}"
"1689","0016893455",22,19844,19844,8357.665783,"{20}"
"1690","0016899015",5,666,666,963.54681,"{28}"
"1691","0016912354",2,18073,18073,1118.863426,"{41,53}"
"1692","0016966806",3,23629,23629,242.831026,"{78}"
"1693","0016977381",10,2231,2231,482.938739,"{22,48}"
"1694","0017059841",1,64893,64893,530.25751,"{47}"
"1695","0017068073",5,4505,4505,877.902315,"{13}"
"1696","0017082157",3,1512,1488,224.631334,"{26}"
"1697","0017096538",3,71466,71466,224.52176,"{27,55}"
"1698","0017117037",14,1698,1678,753.86836,"{26}"
"1699","0017131319",2,26677,26677,570.180226,"{53}"
"1700","0017131830",3,4147,4147,699.61429,"{48}"
"1701","0017141102",3,16590,16590,331.825324,"{17}"
"1702","0017146051",7,71726,41872,2477.597812,"{26}"
"1703","0017154659",7,42,42,7.07445,"{04,35,48}"
"1704","0017159856",15,50389,50389,5320.17788,"{48}"
"1705","0017169327",38,70,70,104.153177,"{06,17,18,19,20,26,29,36,37,40,50,51,54,55}"
"1706","0017191487",11,12921,12860,1373.206674,"{17}"
"1707","0017194234",4,2177,2177,91.270139,"{39}"
"1708","0017194317",4,1261,1261,81.185213,"{39}"
"1709","0017225723",3,6492,6492,1120.867788,"{23}"
"1710","0017230699",16,1572664,786332,4948.211357,"{27,55}"
"1711","0017249558",1,3,3,12.254387,"{48}"
"1712","0017253535",26,51,51,15.210515,"{04,06,17,18,20,25,27,29,32,36,41,48,53,55}"
"1713","0017306663",1,553,553,12.357982,"{24}"
"1714","0017335381",2,468,340,74.084274,"{17}"
"1715","0017348301",3,5495,5495,126.913398,"{18}"
"1716","0017360827",1,1408,1408,37.794906,"{13}"
"1717","0017361031",3,3015,3015,1075.230989,"{06}"
"1718","0017389735",12,41933,41933,1163.954621,"{06}"
"1719","0017398272",1,38980,38980,5959.670727,"{53}"
"1720","0017535386",40,344542,288731,31191.446464,"{48}"
"1721","0017551359",14,170286,170286,15041.419393,"{50}"
"1722","0017633405",24,194448,190675,20725.519357,"{05,29}"
"1723","0017678236",5,39191,39191,3529.057353,"{41}"
"1724","0017742107",3,17261,16699,1051.326799,"{35}"
"1725","0017769704",2,28975,28001,1562.991824,"{30}"
"1726","0017793639",1,1019,867,8.030893,"{06}"
"1727","0017809351",2,2654,1553,190.938522,"{23}"
"1728","0017851569",4,5444,5019,833.584458,"{20}"
"1729","0017889635",1,84030,84024,939.036754,"{12}"
"1730","0017904020",6,73805,47501,6474.673207,"{55}"
"1731","0017915166",5,1037,1037,713.315535,"{26}"
"1732","0017917048",6,6899,6899,9480.936192,"{38,46}"
"1733","0017986985",3,33,31,59.420324,"{33}"
"1734","0018007898",5,1324,1324,17.742512,"{47}"
"1735","0018039495",1,197,197,31.718195,"{21}"
"1736","0018055079",1,19116,19116,1369.439051,"{21}"
"1737","0018057257",8,15570,13507,2802.522092,"{20,40}"
"1738","0018069666",7,38476,26032,2766.516323,"{18,26,39}"
"1739","0018079764",6,1143,1143,736.611009,"{18}"
"1740","0018085316",5,98280,97669,6275.504941,"{06,41}"
"1741","0018100230",2,3,3,0.40694,"{48}"
"1742","0018108621",9,35949,35949,4487.908084,"{17,19,55}"
"1743","0018115626",7,11004,10051,1150.070877,"{05,28}"
"1744","0018122879",18,73871,69700,46433.254994,"{06,30,32}"
"1745","0018137133",21,286681,280487,12267.162366,"{37,45}"
"1746","0018168377",10,14288,14288,2145.857977,"{20,29}"
"1747","0018177592",5,9946,9946,1656.019759,"{39}"
"1748","0018184804",3,2093,1894,151.835918,"{47}"
"1749","0018202309",1,1025,1025,285.799379,"{06}"
"1750","0018204859",4,1206,1206,886.193105,"{26}"
"1751","0018207738",66,117229,117229,11303.451696,"{26,27,55}"
"1752","0018224600",3,37406,9470,3346.55846,"{32}"
"1753","0018226548",10,82512,58714,6824.401116,"{48}"
"1754","0018231647",5,1852,1852,412.939295,"{19}"
"1755","0018242867",10,79201,59297,5614.796261,"{40}"
"1756","0018247254",3,64790,64790,7566.566151,"{06}"
"1757","0018269076",8,112663,112663,5641.180322,"{40,48}"
"1758","0018269993",22,64675,58143,2683.127612,"{05,22,28}"
"1759","0018270504",1,14243,14243,952.265257,"{48}"
"1760","0018282137",5,675,675,86.370889,"{06,32}"
"1761","0018293050",5,8,8,3.075247,"{40}"
"1762","0018293175",5,373492,373492,22438.874967,"{35}"
"1763","0018294934",6,7860,7860,1222.550257,"{26,39}"
"1764","0018326165",2,22,22,6.046765,"{01,12}"
"1765","0018337253",2,41509,35242,1130.560739,"{05}"
"1766","0018343814",1,11980,11968,314.450793,"{53}"
"1767","0018345074",3,267477,267477,1972.915176,"{35,48}"
"1768","0018345132",1,31684,31684,2185.608277,"{41}"
"1769","0018355909",4,4570,4320,673.831365,"{39}"
"1770","0018367177",3,31279,31279,270.275222,"{17,19}"
"1771","0018371963",8,4803,4803,1276.397633,"{39,54}"
"1772","0018384420",6,19395,19395,2048.501492,"{39}"
"1773","0018392704",6,1613,1598,551.900578,"{53}"
"1774","0018393108",7,18341,18341,1508.464292,"{17,18}"
"1775","0018421941",382,1090801,1090801,65232.804125,"{04,06,08,12,16,17,19,22,27,30,31,32,35,37,38,41,46,49,53,55,56}"
"1776","0018424077",2,1278,1278,63.668898,"{13}"
"1777","0018424440",4,42695,42695,270.269156,"{37}"
"1778","0018425108",2,4611,4611,344.713846,"{41}"
"1779","0018447276",1,4712,4712,16.269086,"{06}"
"1780","0018483222",4,339,339,231.739836,"{47}"
"1781","0018497412",3,619,619,691.262224,"{55}"
"1782","0018500694",5,7839,7829,2061.33691,"{06}"
"1783","0018502286",10,643,643,752.886068,"{26}"
"1784","0018505388",14,38341,38341,5890.985969,"{31}"
"1785","0018505719",2,4544,4544,109.565565,"{12}"
"1786","0018506568",2893,30108687,28915291,3770839.68192201,"{01,02,04,05,06,08,09,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56}"
"1787","0018510859",3,45888,18052,357.176835,"{21}"
"1788","0018511287",9,81120,81120,5299.912283,"{17,55}"
"1789","0018511303",7,4933,4927,810.846,"{19,29}"
"1790","0018515676",3,8562,8562,467.549177,"{37}"
"1791","0018515817",5,1149,1149,923.875743,"{19,46}"
"1792","0018518753",1,1016,1016,21.852125,"{45}"
"1793","0018519397",2,3236,3236,685.495524,"{47}"
"1794","0018520320",1,1,1,0.019527,"{29}"
"1795","0018521443",1,2790,2790,11.827986,"{53}"
"1796","0018525139",3,1154,1152,167.759869,"{06}"
"1797","0018526087",4,1064,1064,667.396936,"{20}"
"1798","0018528893",1,1179,1178,421.674019,"{12}"
"1799","0018538496",2,433,433,78.049841,"{29}"
"1800","0018538512",3,7701,7701,479.376322,"{01}"
"1801","0018539114",8,51687,38841,2359.796513,"{18}"
"1802","0018539593",2,8226,8226,1269.899798,"{39}"
"1803","0018539601",5,6843,6843,660.617086,"{42}"
"1804","0018539742",1,341,341,185.57348,"{29}"
"1805","0018539916",5,7857,7857,1911.544321,"{29}"
"1806","0018540146",1,859,857,32.152638,"{42}"
"1807","0018540237",9,139017,139017,1437.443766,"{13,47}"
"1808","0018540245",6,2867,2867,1202.404805,"{36}"
"1809","0018540914",1,16031,16031,7.066233,"{11}"
"1810","0018547828",124,598,561,367.87029,"{01,04,06,12,13,34,48,51,72}"
"1811","0018552844",3,41,41,34.358726,"{40}"
"1812","0018555169",2,66296,33308,291.974621,"{04}"
"1813","0018558635",2,13923,13923,298.180295,"{06}"
"1814","0018562181",3,981,981,109.789724,"{26}"
"1815","0018562611",3,930,930,177.218824,"{18}"
"1816","0018562652",1,59,59,6.936427,"{25}"
"1817","0018564179",7,5987,5644,1776.714766,"{19}"
"1818","0018568253",2,14192,14192,1232.032088,"{06}"
"1819","0018570812",3,2351,2351,536.968176,"{27}"
"1820","0018572933",1,814,814,6.011322,"{31}"
"1821","0018573212",5,8714,8714,668.308987,"{22}"
"1822","0018575217",4,2649,2649,165.389201,"{05,22}"
"1823","0018580423",2,138228,138228,2955.403794,"{06}"
"1824","0018582064",5,107085,77875,2973.397647,"{06}"
"1825","0018582510",2,14552,14552,2619.511669,"{53}"
"1826","0018583559",1,2763,2763,24.669396,"{12}"
"1827","0018583823",13,20146,13784,8614.646357,"{30,46,56}"
"1828","0018587436",7,4260,4260,2880.183337,"{20}"
"1829","0018587451",3,1992,1992,566.888349,"{20}"
"1830","0018587469",4,1681,1681,96.448597,"{20}"
"1831","0018589432",2,222182,150273,1999.486349,"{48}"
"1832","0018591826",41,303,303,52.829405,"{72}"
"1833","0018592253",4,610,610,200.184101,"{19}"
"1834","0018594515",5,38786,28500,1556.977483,"{47}"
"1835","0018595660",1,1323,1323,76.892726,"{19}"
"1836","0018600445",5,3880,3880,1188.868742,"{50}"
"1837","0018602995",2,345,345,97.616737,"{17}"
"1838","0018603084",6,8041,8005,746.366041,"{18}"
"1839","0018603860",3,316,316,341.673476,"{37}"
"1840","0018603969",4,1170,1141,72.774625,"{27,38}"
"1841","0018604926",4,4054,4054,1068.415073,"{20}"
"1842","0018607911",2,5853,5853,2769.749806,"{06,41}"
"1843","0018614362",3,8518,8518,753.105924,"{05}"
"1844","0018617688",2,5582,5153,420.401513,"{17}"
"1845","0018618207",5,6821,6821,1664.180753,"{48}"
"1846","0018626853",568,12193820,12121994,436815.566195,"{04,08,12,16,19,27,30,31,32,35,38,41,46,48,49,53,55,56}"
"1847","0018654335",1,77,62,235.605309,"{06}"
"1848","0018675256",10,27110,27110,2148.103471,"{54}"
"1849","0018699355",1,988,987,277.224889,"{06}"
"1850","0018706002",36,198211,148670,40041.52494,"{08,31,56}"
"1851","0018710160",4,16875,14276,1491.218933,"{30}"
"1852","0018713982",2,9697,9629,1018.587137,"{28}"
"1853","0018714014",1,1271,1271,128.239192,"{28}"
"1854","0018714071",4,2130,2121,430.032129,"{23}"
"1855","0018735928",2,1563,1563,119.789337,"{06}"
"1856","0018779009",26,29434,29434,4084.220606,"{06}"
"1857","0018782045",11,30111,30111,4346.05325,"{26}"
"1858","0018795013",1,7299,7299,286.584703,"{49}"
"1859","0018795427",7,437338,314632,5404.041642,"{35}"
"1860","0018809327",1,2349,2349,24.744823,"{13}"
"1861","0018814731",7,36218,36218,3720.796029,"{06}"
"1862","0018854935",9,146,142,19.086305,"{11,24,42,51}"
"1863","0018861252",5,98662,95577,4638.538827,"{06}"
"1864","0018879585",4,7888,7888,125.717914,"{27}"
"1865","0018928994",5,11444,11444,128.077132,"{29}"
"1866","0018932350",1,3252,3252,123.416342,"{21}"
"1867","0018940627",7,20222,19580,1204.680437,"{17}"
"1868","0018976985",7,48265,48148,7122.642557,"{26}"
"1869","0018998831",7,888,882,458.65352,"{29}"
"1870","0019012335",4,483,483,614.153173,"{31}"
"1871","0019015189",1,4454,4454,31.735527,"{27}"
"1872","0019019785",6,378,378,1635.529523,"{31}"
"1873","0019023977",9,604096,485704,9517.395743,"{04}"
"1874","0019027440",39,4747907,2847137,16855.548543,"{09,34,36,37,42}"
"1875","0019051663",16,240618,240618,819.541739,"{72}"
"1876","0019060706",7,16525,11894,1983.11413,"{17,29}"
"1877","0019066034",109,1245,1245,157.228075,"{01,04,06,08,09,11,12,13,16,17,18,19,20,21,24,25,26,27,29,32,34,35,36,37,39,40,41,42,44,47,48,49,51,53,55}"
"1878","0019079334",5,10102,10102,2360.603357,"{01}"
"1879","0019090117",3,9813,9813,3464.213475,"{16,30}"
"1880","0019171842",2,6391,6391,627.185253,"{18}"
"1881","0019219088",1,690,690,14.16847,"{27}"
"1882","0019225366",11,23816,23254,2265.098453,"{51,54}"
"1883","0019238476",2,2,2,2.51963,"{13}"
"1884","0019297043",19,3931,3931,58.996879,"{06,08,12,13,17,19,29,37,47,48,49,53}"
"1885","0019297274",2,12992,12992,1282.616485,"{35}"
"1886","0019368158",37,2183,2169,1209.675006,"{04,06,12,13,24,32,39,45,48,51}"
"1887","0019384908",2,100,100,127.30888,"{17}"
"1888","0019402494",3,8341,8341,685.19247,"{26}"
"1889","0019423730",2,1899,1899,127.547281,"{20}"
"1890","0019449925",8,101238,101237,7485.118692,"{48}"
"1891","0019472653",5,13281,11775,725.629701,"{51}"
"1892","0019475797",1,1152,1152,57.530768,"{21}"
"1893","0019482124",6,296131,170009,4772.262595,"{48}"
"1894","0019489673",6,8203,7256,729.378569,"{05}"
"1895","0019491562",10,5156,5156,1506.863297,"{29}"
"1896","0019496462",12,282807,278909,7921.541775,"{10,24,51}"
"1897","0019512201",2,1543,1543,355.330705,"{56}"
"1898","0019525336",2,10617,10617,276.78765,"{13}"
"1899","0019599901",7,96964,94370,4066.13727,"{48}"
"1900","0019606276",2,6636,6636,51.376976,"{06}"
"1901","0019623834",6,6,6,0.678506,"{21,47}"
"1902","0019645746",5,8009,8009,1294.666742,"{17}"
"1903","0019653401",8,73163,64328,67.667252,"{34,36}"
"1904","0019653443",2,75606,74711,72.537492,"{42}"
"1905","0019653450",4,215522,207112,1062.697451,"{42}"
"1906","0019653476",5,252131,245779,583.933629,"{25}"
"1907","0019663095",4,5610,5610,780.283667,"{24,42,54}"
"1908","0019674191",6,6697,6697,1152.954969,"{21,39,54}"
"1909","0019679562",2,4933,4933,937.421237,"{12}"
"1910","0019696202",3,6804,6650,630.22246,"{17}"
"1911","0019703131",2,41742,20871,1080.620028,"{51}"
"1912","0019707637",1,35,35,0.423148,"{42}"
"1913","0019722230",5,10815,10815,1593.821762,"{23}"
"1914","0019756907",4,7344,6614,816.67395,"{26}"
"1915","0019766914",6,1265,1265,165.008622,"{17}"
"1916","0019792696",8,25764,25764,1670.230904,"{39}"
"1917","0019850155",10,15631,15631,6338.421519,"{40}"
"1918","0019954775",5,22805,22805,3791.71935,"{48}"
"1919","0019964311",64,153481,147952,33477.417354,"{20,29,31,40}"
"1920","0019974385",4,8351,8351,1217.058564,"{26}"
"1921","0020000675",11,19355,19269,5349.370724,"{27}"
"1922","0020048088",2,173144,173144,1530.436207,"{22}"
"1923","0020056446",2,1113,1113,779.280192,"{41}"
"1924","0020088050",16,44222,31665,5657.980927,"{27}"
"1925","0020089553",2,623,623,371.723621,"{06}"
"1926","0020090627",4,38934,19595,1825.883993,"{29}"
"1927","0020136552",5,3678,3659,393.025961,"{10,24}"
"1928","0020143921",5,15888,15888,2228.216318,"{18}"
"1929","0020155164",3,308,308,418.197264,"{53}"
"1930","0020176699",29,202929,110988,10397.852113,"{04,16,30,41,53}"
"1931","0020198065",6,3825,3694,1608.136835,"{55}"
"1932","0020198149",1,2340,2340,17.788067,"{27}"
"1933","0020199584",7,12100,8953,2322.266159,"{27}"
"1934","0020201364",13,40756,40756,3827.427277,"{48}"
"1935","0020208500",7,38364,38249,1516.489042,"{18}"
"1936","0020260865",1,156,156,6.040803,"{06}"
"1937","0020298048",2,2359,2359,530.418474,"{16,53}"
"1938","0020301743",1,4021,4021,300.06653,"{21}"
"1939","0020305868",3,456530,452683,1727.658755,"{06}"
"1940","0020306171",3,93154,93154,120.671983,"{22}"
"1941","0020316063",2,1470,1470,809.692893,"{19}"
"1942","0020317855",8,12216,12216,2341.818064,"{40}"
"1943","0020320347",2,2,2,0.62789,"{36}"
"1944","0020338323",12,5306,5284,3375.564935,"{29}"
"1945","0020372884",2,739,728,585.939083,"{06}"
"1946","0020374575",11,6894,6894,448.859892,"{18,39}"
"1947","0020389763",1,3944,3944,23.799851,"{17}"
"1948","0020404877",5,11273,11273,1075.578023,"{39}"
"1949","0020407193",1,25961,25961,2227.601117,"{06}"
"1950","0020409892",5,9910,5608,2075.989059,"{16}"
"1951","0020419446",7,18878,12846,4155.708199,"{17}"
"1952","0020419545",27,215,212,29.682961,"{06,12,13,16,17,18,19,24,25,26,29,35,36,37,39,40,41,42,45,47,48,55}"
"1953","0020444741",6,46109,46109,35964.800001,"{04,35,49}"
"1954","0020449831",89,941350,941350,67266.990866,"{18,39}"
"1955","0020507190",5,4189,4189,1122.119488,"{17}"
"1956","0020510475",3,3064,3064,298.486689,"{48}"
"1957","0020536306",10,9254,9240,2611.097726,"{01}"
"1958","0020550232",1,12,12,11.750839,"{32}"
"1959","0020553293",4,254,251,27.287303,"{15}"
"1960","0020568457",3,21393,21393,2077.412496,"{55}"
"1961","0020585402",4,54095,54095,2541.354308,"{48}"
"1962","0020591780",4,28704,28221,2079.256945,"{30}"
"1963","0020610432",1,5918,5918,789.419255,"{53}"
"1964","0020622171",14,43,42,8.111775,"{17,18,26,39,55}"
"1965","0020655486",77,601,562,175.599468,"{09,12,17,19,20,27,29,31,46,47,53,55}"
"1966","0020666798",8,13610,13610,816.270594,"{13}"
"1967","0020676490",2,8565,5283,888.275918,"{41}"
"1968","0020680591",6,40880,40880,2632.739712,"{37}"
"1969","0020680948",2,3130,1891,34.16598,"{16,53}"
"1970","0020707907",2,344,344,388.111382,"{05}"
"1971","0020743076",3,512,512,552.414185,"{48}"
"1972","0020791513",1,235,235,13.290021,"{53}"
"1973","0020812715",1,398,398,246.161365,"{17}"
"1974","0020820189",2,3641,3640,556.774952,"{50}"
"1975","0020831053",1,89585,89585,3372.568474,"{04}"
"1976","0020855656",18,884582,884582,20978.901472,"{06}"
"1977","0020896718",11,168,164,181.462663,"{13,48}"
"1978","0020910857",1,583,583,79.619373,"{21}"
"1979","0020926788",207,328050,324941,157789.681523,"{17,19,20,27,29,31,38,46,47,55}"
"1980","0020930608",2,1695,1695,904.373254,"{40}"
"1981","0020934360",2,2304,2304,726.910715,"{06}"
"1982","0020945390",1,608792,608792,2126.955233,"{32}"
"1983","0020980116",4,50770,50730,2269.134241,"{45}"
"1984","0021022215",10,16172,16149,3662.850117,"{17}"
"1985","0021025002",2,1706,1703,197.869649,"{36,42}"
"1986","0021025770",2,7156,4227,590.351022,"{55}"
"1987","0021027974",2,38740,38740,622.284077,"{06}"
"1988","0021065867",5,11950,11950,264.889267,"{40}"
"1989","0021079785",3,136,136,2.519982,"{25}"
"1990","0021082359",1,391,391,125.138361,"{30}"
"1991","0021091491",1,20604,20604,66.205191,"{06}"
"1992","0021099999",3,4086,4086,432.222171,"{27}"
"1993","0021105283",3,10672,10672,36.398352,"{04,19}"
"1994","0021129457",7,4517,4517,3010.916516,"{40,48}"
"1995","0021130364",1,39,39,6.484447,"{06}"
"1996","0021161823",1,11575,11575,896.502794,"{06}"
"1997","0021162268",2,1102,888,195.657439,"{54}"
"1998","0021241336",1,548,548,4.943238,"{29}"
"1999","0021241492",1,1315,1315,370.95801,"{06}"
"2000","0021244868",1,4172,4172,236.521842,"{30}"
"2001","0021261193",6,19759,17556,4193.265825,"{48}"
"2002","0021261920",1,95,95,14.706195,"{37}"
"2003","0021274055",2,502,502,31.817438,"{17}"
"2004","0021279641",8,64661,64537,3750.671229,"{40}"
"2005","0021286844",3,34947,34947,3644.873951,"{06}"
"2006","0021297494",3,2658,2658,365.390779,"{41,53}"
"2007","0021300181",1,17376,17376,2842.693779,"{23}"
"2008","0021320155",7,27373,27373,2913.198986,"{40}"
"2009","0021352968",4,52,51,123.107895,"{51}"
"2010","0021389366",6,261254,261254,1807.329644,"{06}"
"2011","0021392634",5,1031,1031,3345.688838,"{35,48}"
"2012","0021411152",4,3964,3964,503.593663,"{26}"
"2013","0021418579",14,65060,65060,7706.352058,"{17,19,55}"
"2014","0021431440",3,145348,145348,4158.233649,"{06}"
"2015","0021444328",13,2073,2073,2258.099597,"{19}"
"2016","0021445440",8,33905,33905,1894.334089,"{13}"
"2017","0021451935",3,1813,1690,421.273037,"{29}"
"2018","0021454806",14,389,384,187.190648,"{23}"
"2019","0021513668",4,19892,19215,1777.419488,"{48}"
"2020","0021520952",5,20713,20713,1059.562666,"{48}"
"2021","0021535786",11,27002,18664,4722.367123,"{19}"
"2022","0021551585",20,116501,106461,5645.249736,"{48}"
"2023","0021554936",3,1123,1123,368.442339,"{29}"
"2024","0021633987",3,4341,4330,646.079832,"{26}"
"2025","0021672852",5,2137,2136,258.712035,"{26}"
"2026","0021701891",366,3476397,3416124,288617.255515,"{17,18,19,20,27,31,40,46,48}"
"2027","0021710371",4,154,154,168.481181,"{08,49}"
"2028","0021759212",6,7923,7923,606.462525,"{24,37,51}"
"2029","0021762067",2,670,670,147.906858,"{02}"
"2030","0021796297",6,1023,1022,2716.117476,"{30}"
"2031","0021814868",3,31022,31022,655.387752,"{06}"
"2032","0021830120",2,250,250,39.476838,"{29}"
"2033","0021837091",11,13214,12972,2623.066697,"{39}"
"2034","0021843503",5,35865,35865,6599.892186,"{35}"
"2035","0021857891",2,5874,5874,823.50726,"{48}"
"2036","0021882212",3,65165,51052,3042.475486,"{27,55}"
"2037","0021883640",29,60710,59269,7035.913315,"{05,22,28,48}"
"2038","0021908868",3,3312,2445,603.662919,"{19}"
"2039","0021929807",3,39946,39946,51.183763,"{36}"
"2040","0021977418",17,160692,160692,14784.387866,"{19,31}"
"2041","0021999305",69,23795,23795,4119.371878,"{72}"
"2042","0022012884",9,12309,12309,2238.837592,"{17}"
"2043","0022028161",8,96008,96008,4055.247156,"{48}"
"2044","0022069793",6,231774,231774,711.648421,"{20,29}"
"2045","0022113310",2,3556,3556,2944.971835,"{02}"
"2046","0022137707",19,57,57,16.492712,"{04,06,08,12,17,47,48,51}"
"2047","0022150361",3,33395,32144,544.670671,"{34,36}"
"2048","0022231807",1,326,326,34.420832,"{53}"
"2049","0022238547",4,3830,3830,202.000049,"{21}"
"2050","0022261515",2,7256,7256,431.55379,"{37}"
"2051","0022265102",7,19256,19256,6088.026605,"{48}"
"2052","0022303291",2,10473,10473,602.01835,"{13}"
"2053","0022322465",1,1,1,0.391881,"{34}"
"2054","0022322481",1,1,1,0.391881,"{34}"
"2055","0022326078",2,62,62,24.276507,"{31}"
"2056","0022329726",8,36085,36085,4225.666371,"{27}"
"2057","0022355762",12,34474,30523,4997.436055,"{16,53}"
"2058","0022398341",1,1012,993,844.544588,"{53}"
"2059","0022404685",3,9920,9920,1863.213139,"{05}"
"2060","0022427892",2,202730,202730,698.461387,"{20}"
"2061","0022431860",2,46989,46989,6619.73471,"{02}"
"2062","0022474779",1,1014,1014,6.855803,"{06}"
"2063","0022475552",3,1282,1272,336.408465,"{05}"
"2064","0022492839",6,4346,4346,1443.595698,"{31}"
"2065","0022516330",29,361193,360982,5301.924598,"{04,08,32,35,37,41,48,49}"
"2066","0022583801",3,1255,1255,41.256916,"{08}"
"2067","0022601603",1,564,517,74.588836,"{02}"
"2068","0022630651",1,220,220,289.301768,"{41}"
"2069","0022634935",5,892,892,1044.904948,"{05,29}"
"2070","0022651095",1,38280,38280,669.55655,"{48}"
"2071","0022655237",1,59549,59549,1416.414827,"{04}"
"2072","0022680862",3,7705,7705,206.44023,"{25}"
"2073","0022716385",7,26425,26425,1581.73721,"{13}"
"2074","0022761373",7,14091,13204,1810.590258,"{08}"
"2075","0022791024",2,3141,2246,229.877725,"{19}"
"2076","0022805444",2,88008,88008,2343.311198,"{06}"
"2077","0022824619",7,4822,4822,3092.459983,"{20}"
"2078","0022828727",2,962,962,976.959944,"{06}"
"2079","0022904270",10,43007,42189,4946.777872,"{08}"
"2080","0022904999",2,1822,1777,45.31953,"{53}"
"2081","0022912273",5,14166,14166,1261.556102,"{22}"
"2082","0022930671",2,106504,105879,476.010683,"{06}"
"2083","0022932255",3,7,7,1.968425,"{40,48}"
"2084","0022942296",7,190685,190576,435.274088,"{72}"
"2085","0022943666",1,922,922,61.906156,"{12}"
"2086","0022950745",5,39616,21936,6288.054309,"{08}"
"2087","0022953814",1,37,37,111.865229,"{12}"
"2088","0022976716",191,393,393,305.544782,"{01,02,04,06,08,09,10,12,13,15,17,18,19,20,21,22,24,25,26,27,29,30,31,32,34,35,36,37,38,39,40,41,42,45,46,47,48,49,51,53,54,55,56}"
"2089","0023005515",4,14028,13963,809.365648,"{40}"
"2090","0023019771",1,2220,2220,62.334472,"{53}"
"2091","0023027618",2,82,82,267.073056,"{49}"
"2092","0023030265",8,434886,432921,8983.641117,"{04,53}"
"2093","0023062201",6,18849,11048,1817.422532,"{55}"
"2094","0023076789",1,6309,6309,349.600938,"{06}"
"2095","0023081078",2,2828,2828,136.785141,"{47}"
"2096","0023093818",11,64655,64414,5298.60605,"{24,42}"
"2097","0023107519",5,16166,15776,1350.582936,"{26}"
"2098","0023139694",5,20126,17004,2535.519658,"{17}"
"2099","0023184799",2,3002,3002,1328.729491,"{06}"
"2100","0023185093",6,8419,8419,1705.927811,"{20,29}"
"2101","0023204142",2,2305,2276,223.916967,"{42}"
"2102","0023219439",2,18554,18554,105.824876,"{72}"
"2103","0023241250",10,18970,18970,3938.746846,"{29}"
"2104","0023253941",3,7274,7274,816.901553,"{16,49}"
"2105","0023270762",4,17882,14821,1667.362098,"{55}"
"2106","0023272107",1,8045,8045,43.904324,"{48}"
"2107","0023299233",2,14291,14284,2483.685083,"{08}"
"2108","0023316748",6,7211,7211,719.309541,"{13}"
"2109","0023316797",17,18655,18655,2048.506857,"{05,22}"
"2110","0023329659",4,333,333,415.187868,"{16}"
"2111","0023347008",3,251,251,371.422037,"{23}"
"2112","0023352289",1,49275,49275,160.645733,"{49}"
"2113","0023360498",3,11638,9642,1443.499179,"{55}"
"2114","0023363690",5,32413,32413,2881.771946,"{08}"
"2115","0023365497",8,72,72,16.486177,"{72}"
"2116","0023379696",15,105,105,9.356574,"{08,12,13,48}"
"2117","0023381999",7,64307,63119,4475.598248,"{39}"
"2118","0023398134",3,157483,157483,364.637597,"{49}"
"2119","0023401425",10,63608,43958,4426.194118,"{20,40}"
"2120","0023418833",22,255403,255403,1114.460388,"{72}"
"2121","0023418973",22,284851,255403,1114.460388,"{72}"
"2122","0023422199",5,6066,6066,532.030804,"{18}"
"2123","0023449127",1,8721,8721,1094.759022,"{08}"
"2124","0023478779",3,256,256,4.825288,"{36}"
"2125","0023521073",4,3704,3704,1020.089058,"{22}"
"2126","0023523582",7,17391,17391,1797.219306,"{55}"
"2127","0023524705",49,108013,107803,10547.245256,"{21,24,51,54}"
"2128","0023608987",3,7707,6860,1075.802078,"{27}"
"2129","0023618648",28,171235,120081,10821.317442,"{05,40,48}"
"2130","0023632524",3,281,281,244.777167,"{40}"
"2131","0023638414",1,23089,23089,47.900287,"{06}"
"2132","0023645005",1,818,818,283.776185,"{47}"
"2133","0023650807",11,155894,134062,12143.066814,"{16}"
"2134","0023707953",35,256359,256359,21770.467969,"{04,06,32}"
"2135","0023716145",14,82731,71225,4983.382414,"{39,54}"
"2136","0023719149",5,8518,8518,1288.300671,"{39}"
"2137","0023758238",35,248500,223011,5995.883922,"{27,38,40,46,56}"
"2138","0023769516",44,200,200,61.730034,"{06,10,12,34,36,39,42,48,51}"
"2139","0023772445",4,6322,6322,390.89445,"{37}"
"2140","0023780380",3,366,366,227.873817,"{40}"
"2141","0023799844",1,338,337,15.125004,"{26}"
"2142","0023829542",7,30531,30531,2510.321953,"{20,40}"
"2143","0023833197",36,398141,395794,23802.555418,"{37,51}"
"2144","0023879950",1,39,39,39.587571,"{29}"
"2145","0023883499",2,6699,4257,1027.145735,"{20}"
"2146","0023885049",4,2114,2114,581.317805,"{46}"
"2147","0023885312",24,6302,6302,29.928603,"{04,06,12,22,26,32,40,48,56}"
"2148","0023892870",5,17704,17704,1896.92904,"{17}"
"2149","0023894595",2,102,102,136.303069,"{19}"
"2150","0023896962",17,41439,35167,7698.239143,"{48}"
"2151","0023905268",11,52942,51949,1398.59375,"{55}"
"2152","0023919574",6,3863,3863,1554.167076,"{20}"
"2153","0023920200",9,15393,12235,1084.541468,"{37,45}"
