"state_abbr","brand_name","technology","count"
"GA","Southern Fiber Worx, LLC",50,"3368"
"GA","Southern FiberWorx, LLC",70,"185"
"AL","Southern Light, LLC",50,"1375"
"CA","Southern Light, LLC",50,"1"
"FL","Southern Light, LLC",50,"903"
"GA","Southern Light, LLC",50,"54"
"LA","Southern Light, LLC",50,"870"
"MS","Southern Light, LLC",50,"273"
"SC","Southern Light, LLC",50,"9"
"TX","Southern Light, LLC",50,"2"
"MT","Southern Montana Telephone Company",50,"1229"
"KY","Southern Ohio Communications Inc",71,"49"
"OH","Southern Ohio Communications Inc",50,"1981"
"OH","Southern Ohio Communications Inc",70,"6577"
"OH","Southern Ohio Communications Inc",71,"15251"
"OK","Southern Plains Cable, LLC",40,"3726"
"OK","Southern Plains Cable, LLC",50,"10302"
"NY","Southern Tier Wireless Inc.",70,"1122"
"NY","Southern Tier Wireless Inc.",72,"1567"
"MA","South Hadley Electric Light Department",50,"7705"
"CO","South Park",50,"310"
"CO","South Park",70,"5806"
"TX","South Plains Telephone Cooperative",50,"7025"
"IA","South Slope Cooperative Telephone Company CLEC",10,"1650"
"IA","South Slope Cooperative Telephone Company CLEC",50,"5487"
"IA","South Slope Cooperative Telephone Company ILEC",10,"14"
"IA","South Slope Cooperative Telephone Company ILEC",50,"15731"
"CA","South Valley Internet",10,"62"
"CA","South Valley Internet",40,"14"
"CA","South Valley Internet",50,"133"
"CA","South Valley Internet",70,"605"
"MN","Southwest_MN_Broadband_Services",50,"4086"
"OK","Southwest Oklahoma Telephone Company",10,"611"
"OK","Southwest Oklahoma Telephone Company",70,"3191"
"TX","Southwest Oklahoma Telephone Company",70,"16"
"TX","Southwest Texas Communications",10,"3225"
"TX","Southwest Texas Communications",50,"1317"
"TX","Southwest Texas Communications",70,"102"
"AL","Sparklight",40,"48524"
"AR","Sparklight",40,"21090"
"AZ","Sparklight",40,"137384"
"IA","Sparklight",40,"30984"
"ID","Sparklight",40,"419972"
"IL","Sparklight",40,"120051"
"IN","Sparklight",40,"92571"
"KS","Sparklight",40,"27459"
"LA","Sparklight",40,"52435"
"MN","Sparklight",40,"14517"
"MO","Sparklight",40,"70283"
"MS","Sparklight",40,"244773"
"ND","Sparklight",40,"45497"
"NE","Sparklight",40,"22618"
"NM","Sparklight",40,"60315"
"OK","Sparklight",40,"120975"
"OR","Sparklight",40,"6870"
"SD","Sparklight",40,"2960"
"TN","Sparklight",40,"12475"
"TX","Sparklight",40,"259812"
"TX","Sparklight",50,"63601"
"WA","Sparklight",40,"8505"
"CA","Speedcast Connect",10,"2"
"CA","Speedcast Connect",40,"5"
"OK","Speed of Light Broadband",72,"702"
"TX","Speed of Light Broadband",70,"30824"
"TX","Speed of Light Broadband",72,"81137"
"OH","Speedwavz",50,"929"
"OH","Speedwavz",70,"12285"
"PR","SpeedyNet",50,"55"
"PR","SpeedyNet",70,"168034"
"IA","Spencer Municipal Utilities",50,"5239"
"AK","SPITwSPOTS Inc.",70,"46989"
"MO","Splash Wireless Internet LLC",70,"18970"
"MI","Sprinfport Telephone Company",10,"10"
"TN","Spring City Cable TV",40,"3562"
"TN","Spring City Cable TV",50,"1437"
"IA","Spring Grove Communications",50,"133"
"MN","Spring Grove Communications",50,"1200"
"MO","SpringNet",50,"81155"
"MI","Springport Telephone Company",10,"1166"
"MI","Springport Telephone Company",40,"2067"
"MI","Springport Telephone Company",50,"309"
"WI","Spring Valley Telephone Company",50,"1089"
"IA","Springville Cooperative Telephone Association, Inc.",10,"226"
"IA","Springville Cooperative Telephone Association, Inc.",50,"1014"
"AL","Sprout Fiber Internet",50,"21936"
"WV","Spruce Knob Seneca Rocks Telephone",50,"4414"
"TX","Spry Air Fiber",70,"96008"
"ND","SRT",10,"7073"
"ND","SRT",50,"24691"
"ND","Standing Rock Telecom",71,"2907"
"SD","Standing Rock Telecom",71,"3992"
"OH","Stanfield Technologies LLC",70,"11273"
"NE","Stanton Telecom, Inc.",50,"1259"
"MN","Starbuck Telephone Company",10,"629"
"MN","Starbuck Telephone Company",50,"2370"
"NC","Star Communications",10,"13051"
"NC","Star Communications",50,"26725"
"AK","Starlink",61,"281308"
"AL","Starlink",61,"2175976"
"AR","Starlink",61,"1359249"
"AZ","Starlink",61,"2696577"
"CA","Starlink",61,"10221137"
"CO","Starlink",61,"1968850"
"CT","Starlink",61,"1091195"
"DC","Starlink",61,"123206"
"DE","Starlink",61,"401519"
"FL","Starlink",61,"7426732"
"GA","Starlink",61,"3796609"
"HI","Starlink",61,"308911"
"IA","Starlink",61,"1372804"
"ID","Starlink",61,"738033"
"IL","Starlink",61,"4166598"
"IN","Starlink",61,"2713237"
"KS","Starlink",61,"1204182"
"KY","Starlink",61,"1850946"
"LA","Starlink",61,"1875824"
"MA","Starlink",61,"1937848"
"MD","Starlink",61,"1776855"
"ME","Starlink",61,"631904"
"MI","Starlink",61,"4076269"
"MN","Starlink",61,"2098296"
"MO","Starlink",61,"2509691"
"MS","Starlink",61,"1319956"
"MT","Starlink",61,"488036"
"NC","Starlink",61,"4273789"
"ND","Starlink",61,"348657"
"NE","Starlink",61,"797949"
"NH","Starlink",61,"513144"
"NJ","Starlink",61,"2578931"
"NM","Starlink",61,"855924"
"NV","Starlink",61,"983845"
"NY","Starlink",61,"4715704"
"OH","Starlink",61,"4515737"
"OK","Starlink",61,"1698194"
"OR","Starlink",61,"1504472"
"PA","Starlink",61,"4616214"
"PR","Starlink",61,"1179890"
"RI","Starlink",61,"339030"
"SC","Starlink",61,"2153202"
"SD","Starlink",61,"399171"
"TN","Starlink",61,"2730898"
"TX","Starlink",61,"9844078"
"UT","Starlink",61,"1018752"
"VA","Starlink",61,"2903753"
"VT","Starlink",61,"285261"
"WA","Starlink",61,"2540801"
"WI","Starlink",61,"2313292"
"WV","Starlink",61,"878056"
"WY","Starlink",61,"262998"
"IA","Starnet",71,"6981"
"MN","Starnet",71,"530"
"CA","Starry Inc.",50,"57"
"CA","Starry Inc.",71,"58630"
"CO","Starry Inc.",50,"68"
"CO","Starry Inc.",71,"12711"
"DC","Starry Inc.",50,"18"
"DC","Starry Inc.",71,"3970"
"MA","Starry Inc.",50,"149"
"MA","Starry Inc.",71,"17264"
"MD","Starry Inc.",50,"1"
"MD","Starry Inc.",71,"270"
"NJ","Starry Inc.",50,"3"
"NJ","Starry Inc.",71,"3367"
"NY","Starry Inc.",50,"133"
"NY","Starry Inc.",71,"55131"
"VA","Starry Inc.",50,"4"
"VA","Starry Inc.",71,"3918"
"LA","Star Telephone Company",10,"2039"
"LA","Star Telephone Company",50,"2156"
"ID","StarTouch",70,"895"
"OR","StarTouch",70,"10485"
"WA","StarTouch",70,"406777"
"MN","Starwire Technologies",70,"1117"
"WI","Starwire Technologies",10,"4"
"WI","Starwire Technologies",50,"1311"
"WI","Starwire Technologies",70,"4890"
"NY","State Telephone Company, Inc.",10,"831"
"NY","State Telephone Company, Inc.",50,"6223"
"OR","STAYTON COOPERATIVE TELEPHONE COMPANY",10,"1288"
"OR","STAYTON COOPERATIVE TELEPHONE COMPANY",50,"5651"
"KS","S&T Communications LLC",40,"5206"
"KS","S&T Communications LLC",50,"1749"
"KS","S&T Communications LLC",70,"32351"
"KS","S&T Communications LLC",72,"22118"
"NE","Stealth Broadband",50,"8795"
"NE","Stealth Broadband",70,"11324"
"NY","Stealth Communications",50,"39946"
"MO","Steelville Telephone Exchange",50,"2726"
"IL","Stelle Telephone Company",70,"52"
"MO","Stimulus Technologies of Missouri",70,"87397"
"NM","Stimulus Technologies of New Mexico, LLC",70,"10808"
"KS","St Joe Wireless",70,"57"
"MO","St Joe Wireless",70,"375"
"WA","St John Cable Company",40,"224"
"WA","St John Cable Company",50,"833"
"VT","Stowe Communications LLC",40,"2476"
"VT","Stowe Communications LLC",50,"1549"
"OR","ST PAUL COOPERATIVE TELEPHONE ASSOCIATION",10,"63"
"OR","ST PAUL COOPERATIVE TELEPHONE ASSOCIATION",50,"423"
"IL","Strada Communications",50,"3599"
"NM","Straight Shot Wireless",70,"35865"
"UT","Strata Networks",50,"1777"
"UT","Strata Networks",70,"2758"
"UT","Strata Networks",71,"24635"
"UT","STRATA Networks",10,"10156"
"UT","STRATA Networks",40,"5075"
"UT","STRATA Networks",50,"10125"
"IA","Stratford Communications",50,"2458"
"IA","Stratford Mutual Telephone Company",40,"1614"
"CO","StratusIQ",10,"335"
"CO","StratusIQ",40,"2589"
"CO","StratusIQ",50,"23206"
"IA","Stratus Networks, Inc.",50,"640"
"IL","Stratus Networks, Inc.",50,"495689"
"MO","Stratus Networks, Inc.",50,"5138"
"WI","Stratus Networks, Inc.",50,"353"
"CA","Stream IT Networks LLC",70,"3002"
"FL","Streamline| Streamline Internet",70,"450"
"FL","Streamline| Streamline Internet",72,"5828"
"PA","Stroud Media",50,"1142"
"IA","STS Broadband, LLC",50,"3"
"IA","STS Broadband, LLC",70,"169"
"CO","S&T TELEPHONE CO",50,"48"
"KS","S&T TELEPHONE CO",50,"2917"
"CA","Succeed.Net",70,"185042"
"IA","sullybdc6302023892023",50,"734"
"FL","Summit Broadband Inc.",0,"20"
"FL","Summit Broadband Inc.",40,"10039"
"FL","Summit Broadband Inc.",50,"28759"
"MI","Summit Digital",50,"2991"
"MI","Summit Digital",70,"4353"
"AK","Summit Telephone and Telegraph Company",50,"178"
"IN","Sunman Telecommunications LLC",10,"1272"
"IN","Sunman Telecommunications LLC",50,"8102"
"MI","Sunrise_Communications",40,"6832"
"TN","Sunset Digital Communications, LLC",50,"18536"
"VA","Sunset Digital Communications, LLC",50,"24412"
"KS","Superior iNET",70,"13"
"NE","Superior iNET",50,"968"
"NE","Superior iNET",70,"1877"
"IA","Superior Telephone Cooperative",50,"185"
"MI","Supernet",40,"901"
"MI","Supernet",50,"80"
"TX","SureFire Internet",50,"305"
"IL","Surf Internet",50,"20657"
"IL","Surf Internet",72,"35367"
"IN","Surf Internet",50,"48931"
"IN","Surf Internet",72,"35444"
"MI","Surf Internet",50,"9258"
"MI","Surf Internet",72,"50419"
"CA","Surfnet Communications",70,"72772"
"CA","Surfnet Communications",71,"34313"
"NC","Surry Telephone Membership Corp",10,"17589"
"NC","Surry Telephone Membership Corp",50,"16835"
"PA","Susquehanna Broadband",50,"5"
"PA","Susquehanna Broadband",72,"16507"
"TN","SVEConnect LLC",50,"12571"
"AR","SWAT",10,"399"
"AR","SWAT",50,"7194"
"TX","SWAT",50,"765"
"AR","SWATFIRST",50,"5024"
"NM","SWC Telesolutions, Inc.",50,"859"
"NM","SWC Telesolutions, Inc.",70,"7436"
"NM","SWC Telesolutions, Inc.",71,"8966"
"NM","SW Dinehnet",70,"2351"
"IN","Sweetser Rural Telephone Company, Inc.",50,"1319"
"WI","Swiftcurrent Connect",50,"5616"
"SD","Swiftel Communications",10,"201"
"SD","Swiftel Communications",50,"6447"
"IA","SWIFT Services LLC",50,"2545"
"WA","Swift-Stream Internet",50,"162"
"WA","Swift-Stream Internet",70,"20765"
"AR","Swyft Connect",40,"20618"
"AR","Swyft Connect",50,"13472"
"LA","Swyft Connect",40,"19942"
"LA","Swyft Connect",50,"3327"
"MS","Swyft Connect",40,"7316"
"OH","Sycamore Telephone Co",50,"2473"
"AL","Sylacauga Utilities Board",50,"5719"
"GA","SyncGlobal Telecom",50,"4903"
"GA","SyncGlobal Telecom",70,"280"
"MI","SyncWave",70,"8149"
"MI","SyncWave",72,"23"
"ID","Syringa Networks, LLC",50,"903"
"UT","Syringa Networks, LLC",50,"441"
"MO","Systec Wireless Communications  LLC",70,"6238"
"MN","Sytek",40,"169"
"MN","Sytek",50,"2182"
"AZ","Table Top Telephone",10,"4133"
"AZ","Table Top Telephone",50,"1078"
"AZ","Table Top Telephone",70,"2704"
"TX","Tachus CLEC, LLC",50,"160519"
"MD","Talkie Communications inc",50,"11569"
"MS","Tallahatchie Valley Internet Services",50,"22872"
"OR","Taluslink, LLC",50,"1"
"WA","Taluslink, LLC",10,"1"
"WA","Taluslink, LLC",50,"4"
"FL","TampaBay Fiber",50,"2"
"FL","TampaBay Fiber",70,"12444"
"NM","Taos Net, LLC",70,"12992"
"TX","Tatum Telephone Company",10,"803"
"TX","Tatum Telephone Company",50,"87"
"TX","Taylor Telephone Cooperative, Inc.",10,"2953"
"TX","Taylor Telephone Cooperative, Inc.",50,"11985"
"IA","TC LLC",40,"504"
"IA","TC LLC",50,"60"
"IA","TC LLC",70,"906"
"KS","TCT",50,"1681"
"MT","TCT Cable Internet (Hardin)",40,"1362"
"MT","TCT Fiber",50,"418"
"WY","TCT Fiber",50,"9738"
"WY","TCT Fiber- Basin",50,"7"
"MT","TCT Fiber- Billings",50,"1"
"WY","TCT Fiber- Burlington",50,"60"
"WY","TCT Fiber- Cody",50,"43"
"WY","TCT Fiber- Deaver",50,"10"
"WY","TCT Fiber- Greybull",50,"62"
"WY","TCT Fiber- Hamilton Dome",50,"35"
"WY","TCT Fiber- Hyattville",50,"4"
"WY","TCT Fiber- Lovell",50,"22"
"WY","TCT Fiber- Powellink",50,"17"
"MT","TCT Internet (Forsyth)",40,"972"
"WY","TCT Internet (up to 10/1)",10,"219"
"WY","TCT Internet (Up to 10/1)",10,"298"
"MT","TCT Internet (Up to 10/1) Frannie/Deaver",10,"1"
"WY","TCT Internet (Up to 10/1) Frannie/Deaver",10,"71"
"WY","TCT Internet (Up to 10/1) Greybull Shell",10,"265"
"WY","TCT Internet (Up to 10/1) Hamilton Dome",10,"59"
"WY","TCT Internet (Up to 10/1) Hyattville",10,"55"
"WY","TCT Internet (Up to 10/1) Lovell",10,"385"
"WY","TCT Internet (Up to 10/1) Ten Sleep",10,"150"
"WY","TCT Internet (Up to 30/10)",10,"97"
"WY","TCT Internet (Up to 30/10 Frannie-Deaver)",10,"4"
"WY","TCT Internet (Up to 30/10) Greybull Shell",10,"29"
"WY","TCT Internet (Up to 30/10) Hamilton Dome",10,"3"
"WY","TCT Internet (Up to 30/10) Hyattville",10,"6"
"WY","TCT Internet (Up to 30/10) Lovell",10,"92"
"WY","TCT Internet (Up to 30/10) Ten Sleep",10,"28"
"WY","TCT Internet (up to 50/20)",10,"76"
"WY","TCT Internet (Up to 50/20)",10,"142"
"WY","TCT Internet Up to 50/20",10,"336"
"MT","TCT Internet (Up to 50/20) Frannie Deaver",10,"1"
"WY","TCT Internet (Up to 50/20) Frannie Deaver",10,"75"
"WY","TCT Internet (Up to 50/20) Greybull/Shell",10,"541"
"WY","TCT Internet (Up to 50/20) Hamilton Dome",10,"7"
"WY","TCT Internet (Up to 50/20) Hyattville",10,"37"
"WY","TCT Internet (Up to 50/20) Lovell",10,"766"
"WY","TCT Internet (Up to 50/20) Ten Sleep",10,"110"
"WY","TCT Internet (up to 75/50)",10,"67"
"WY","TCT Internet up to 75/50",10,"349"
"WY","TCT Internet (Up to 75/50)",10,"1421"
"MT","TCT Internet (Up to 75/50- Frannie)",10,"2"
"WY","TCT Internet (Up to 75/50- Frannie)",10,"102"
"WY","TCT Internet (Up to 75/50) Hamilton Dome",10,"2"
"WY","TCT Internet (Up to 75/50) Ten Sleep",10,"83"
"WY","TCT Wireless Internet",70,"13299"
"WY","TCT Wireless Internet",71,"13318"
"AR","TCW",50,"9015"
"AR","TCW",70,"1860"
"AL","TDS Telecom",10,"28068"
"AL","TDS Telecom",50,"240"
"AZ","TDS Telecom",10,"7794"
"AZ","TDS Telecom",40,"218"
"CA","TDS Telecom",10,"3031"
"CO","TDS Telecom",10,"10167"
"CO","TDS Telecom",40,"48668"
"CO","TDS Telecom",50,"9081"
"FL","TDS Telecom",10,"10481"
"FL","TDS Telecom",50,"25"
"GA","TDS Telecom",10,"23996"
"GA","TDS Telecom",50,"20971"
"ID","TDS Telecom",10,"1078"
"ID","TDS Telecom",50,"50943"
"IN","TDS Telecom",10,"22454"
"IN","TDS Telecom",50,"10642"
"KY","TDS Telecom",10,"8274"
"KY","TDS Telecom",50,"1062"
"ME","TDS Telecom",10,"14253"
"ME","TDS Telecom",50,"7990"
"MI","TDS Telecom",10,"21864"
"MI","TDS Telecom",50,"854"
"MN","TDS Telecom",10,"23614"
"MN","TDS Telecom",50,"8938"
"MS","TDS Telecom",10,"8814"
"MS","TDS Telecom",50,"55"
"MT","TDS Telecom",50,"4233"
"NC","TDS Telecom",40,"28323"
"NC","TDS Telecom",50,"14005"
"NH","TDS Telecom",10,"1348"
"NH","TDS Telecom",50,"32366"
"NM","TDS Telecom",40,"71125"
"NM","TDS Telecom",50,"6477"
"NV","TDS Telecom",40,"5032"
"NV","TDS Telecom",50,"3445"
"NY","TDS Telecom",10,"10111"
"NY","TDS Telecom",50,"11141"
"OH","TDS Telecom",10,"8602"
"OH","TDS Telecom",50,"23"
"OK","TDS Telecom",10,"17260"
"OK","TDS Telecom",50,"2802"
"OR","TDS Telecom",10,"49"
"OR","TDS Telecom",40,"81792"
"OR","TDS Telecom",50,"11553"
"PA","TDS Telecom",10,"5098"
"SC","TDS Telecom",10,"11219"
"SC","TDS Telecom",50,"155"
"TN","TDS Telecom",10,"19185"
"TN","TDS Telecom",50,"81627"
"TX","TDS Telecom",40,"13976"
"UT","TDS Telecom",40,"63545"
"UT","TDS Telecom",50,"14982"
"VA","TDS Telecom",10,"8885"
"VA","TDS Telecom",50,"507"
"VT","TDS Telecom",10,"6234"
"WA","TDS Telecom",10,"10275"
"WA","TDS Telecom",50,"10039"
"WI","TDS Telecom",10,"62365"
"WI","TDS Telecom",50,"219502"
"MS","TEC, Bay Springs Division",10,"16213"
"MS","TEC, Bay Springs Division",50,"9290"
"TN","TEC, Bradford Division",10,"4474"
"TN","TEC, Bradford Division",50,"1950"
"AL","TEC, Cherokee Division",10,"2654"
"AL","TEC, Cherokee Division",50,"1325"
"TN","TEC, Erin Division",10,"4739"
"TN","TEC, Erin Division",50,"4795"
"MI","TEC Fiber",50,"7994"
"TN","TEC, Friendship Division",10,"4424"
"TN","TEC, Friendship Division",50,"2127"
"WI","Tech-Com, Inc.",10,"1624"
"WI","Tech-Com, Inc.",50,"2323"
"AR","TecInfo Communications  LLC",70,"44"
"MS","TecInfo Communications  LLC",50,"1685"
"MS","TecInfo Communications  LLC",70,"9275"
"LA","TEC of Jackson, Inc.",10,"9"
"MS","TEC of Jackson, Inc.",10,"63"
"MS","TEC of Jackson, Inc.",50,"4705"
"AL","TEC, Roanoke Division",10,"5281"
"AL","TEC, Roanoke Division",50,"2597"
"GA","TEC, Roanoke Division",10,"21"
"GA","TEC, Roanoke Division",50,"75"
"CA","Tekify Fiber & Wireless",50,"659"
"CA","Tekify Fiber & Wireless",70,"105845"
"MN","TEKSTAR",10,"2232"
"MN","TEKSTAR",50,"9230"
"MN","TEKSTAR",70,"53546"
"ND","TEKSTAR",10,"6"
"OK","TekWav",70,"259"
"OK","TekWav",71,"1"
"OK","TekWav",72,"4"
"TX","TekWav",70,"11282"
"TX","TekWav",71,"8104"
"TX","TekWav",72,"1878"
"NE","Telecom West Inc.",70,"328"
"AL","Telefonica",10,"1"
"AL","Telefonica",50,"2"
"AZ","Telefonica",10,"3"
"AZ","Telefonica",50,"3"
"CA","Telefonica",10,"3"
"CA","Telefonica",50,"18"
"FL","Telefonica",10,"11"
"FL","Telefonica",50,"17"
"GA","Telefonica",50,"6"
"NJ","Telefonica",50,"7"
"PR","Telefonica",10,"49"
"PR","Telefonica",50,"97"
"TX","Telefonica",10,"2"
"TX","Telefonica",50,"18"
"VA","Telefonica",50,"3"
"TN","TELE-PAGE Inc.",70,"566"
"AL","Telepak Networks Inc",50,"32856"
"FL","Telepak Networks Inc",50,"35"
"MS","Telepak Networks Inc",50,"173743"
"TN","Telepak Networks Inc",50,"768"
"SD","Telescan Wireless, LLC",72,"3667"
"TX","Telespan|LLC.",70,"85621"
"CA","Telesystem",50,"6"
"DE","Telesystem",50,"2"
"NJ","Telesystem",50,"85"
"NY","Telesystem",50,"2"
"OH","Telesystem",50,"2"
"PA","Telesystem",50,"91"
"TX","Telesystem",50,"1"
"VA","Telesystem",50,"1"
"WA","Television Association of Republic",40,"573"
"WA","Television Association of Republic",50,"67"
"WA","Television Association of Republic",70,"1051"
"CO","TellerWifi",70,"10569"
"IN","Telnet Worldwide, Inc.",50,"1"
"MI","Telnet Worldwide, Inc.",10,"6"
"MI","Telnet Worldwide, Inc.",50,"58"
"WI","Telnet Worldwide, Inc.",50,"1"
"IL","Tel-Star Cablevision",40,"5001"
"IL","Tel-Star Cablevision",50,"515"
"IA","Templeton Telephone Company",50,"435"
"WA","Tenino Telephone Company/Scatter Creek InfoNet",10,"2822"
"WA","Tenino Telephone Company/Scatter Creek InfoNet",50,"733"
"OR","TEO Communications Inc.",40,"3"
"MS","TEPAConnect",50,"12110"
"TN","TEPAConnect",50,"1179"
"UT","Terabit Networks",50,"159"
"OK","Terral Telephone",50,"393"
"OK","Terral Telephone",70,"180"
"TX","Terral Telephone",70,"14"
"IA","Terril Telephone Cooperative",50,"477"
"TX","Texas Cellnet",70,"6821"
"TX","Texas Rural Internet, LLC",50,"1"
"TX","Texas Rural Internet, LLC",70,"4214"
"TX","Texas Windstream, Inc.",10,"22952"
"TX","Texas Windstream, Inc.",50,"4158"
"OK","Texhoma Fiber, LLC",50,"1"
"TX","Texhoma Fiber, LLC",50,"6"
"TX","Texhoma Wireless LLC",70,"54095"
"OK","TGM Pinnacle Network Solutions INC",70,"24593"
"OK","TGM Pinnacle Network Solutions INC",72,"4369"
"TX","TGM Pinnacle Network Solutions INC",70,"79068"
"TX","TGM Pinnacle Network Solutions INC",72,"67901"
"KY","Thacker-Grigsby Telephone Company, Inc.",50,"15812"
"GA","The Cable Company",50,"10"
"NC","The Cable Company",40,"12394"
"NC","The Cable Company",50,"1990"
"OH","The Champaign Telephone Company",10,"6659"
"OH","The Champaign Telephone Company",50,"3100"
"IA","The Community Agency",40,"874"
"IA","The Community Agency",50,"1895"
"IA","The Community Agency",70,"2455"
"OR","The Greater Eastern Oregon Network",70,"3612"
"OR","The Greater Eastern Oregon Network",72,"4953"
"NY","The Hancock Telephone Co",10,"228"
"PA","The Hancock Telephone Co",10,"54"
"KS","The Junction",70,"2288"
"OK","The Junction",70,"31879"
"OK","The Junction",71,"29441"
"PA","The North-Eastern Pennsylvania Telephone Company",10,"12145"
"PA","The North-Eastern Pennsylvania Telephone Company",50,"13842"
"CA","The Ponderosa Internet",10,"8166"
"CA","The Ponderosa Internet",50,"965"
"IA","The Preston Telephone Company",50,"1462"
"CA","The Siskiyou Telephone Company",10,"1076"
"CA","The Siskiyou Telephone Company",50,"2516"
"AK","TheSnowCloud",71,"3556"
"KS","The Southern Kansas Telephone Company, Inc.",10,"4793"
"KS","The Southern Kansas Telephone Company, Inc.",40,"1424"
"KS","The Southern Kansas Telephone Company, Inc.",50,"1563"
"KS","The Southern Kansas Telephone Company, Inc.",70,"2152"
"KS","The Southern Kansas Telephone Company, Inc.",72,"2524"
"CO","THE STONEHAM COOPERATIVE TELEPHONE CORPORATION",50,"127"
"KS","The Tri-County Telephone Association, Inc.",50,"4260"
"OK","The World",10,"17"
"OK","The World",50,"169"
"MD","ThinkBig Networks, LLC",50,"7858"
"NE","Three River Communications, LLC",10,"1159"
"NE","Three River Communications, LLC",40,"3327"
"NE","Three River Communications, LLC",50,"3209"
"IN","Three Rivers Communications",50,"35"
"IN","Three Rivers Communications",70,"580"
"IN","Three Rivers Communications",72,"7317"
"OH","Three Rivers Communications",72,"2"
"NE","Three River Telco",50,"1921"
"SD","Three River Telco",50,"18"
"CO","Thrive Broadband",50,"937"
"CO","Thrive Broadband",70,"1139"
"TX","Thrive Broadband",50,"1"
"NH","Tilson Broadband",50,"6"
"VT","Tilson Broadband",50,"1180"
"CA","Ting",50,"20894"
"CO","Ting",50,"28121"
"ID","Ting",50,"4377"
"MD","Ting",50,"5335"
"NC","Ting",50,"33357"
"NM","Ting",50,"49"
"VA","Ting",50,"16176"
"IN","Tipmont Rural Electric Membership Corporation",50,"20863"
"TX","TISD  Inc.",70,"75112"
"TX","TISD Inc.",71,"30025"
"AL","Tishomingo Connect",50,"113"
"MS","Tishomingo Connect",50,"12194"
"IA","Titonka Telephone Company",50,"1014"
"MA","TMLP Online",50,"24839"
"AL","T-Mobile US",71,"648026"
"AR","T-Mobile US",71,"339294"
"AZ","T-Mobile US",71,"714037"
"CA","T-Mobile US",71,"3718473"
"CO","T-Mobile US",71,"573709"
"CT","T-Mobile US",71,"365468"
"DC","T-Mobile US",71,"76597"
"DE","T-Mobile US",71,"164279"
"FL","T-Mobile US",71,"2773383"
"GA","T-Mobile US",71,"1656674"
"HI","T-Mobile US",71,"134123"
"IA","T-Mobile US",71,"448466"
"ID","T-Mobile US",71,"153405"
"IL","T-Mobile US",71,"1920611"
"IN","T-Mobile US",71,"968233"
"KS","T-Mobile US",71,"394347"
"KY","T-Mobile US",71,"567983"
"LA","T-Mobile US",71,"604155"
"MA","T-Mobile US",71,"806458"
"MD","T-Mobile US",71,"844586"
"ME","T-Mobile US",71,"167965"
"MI","T-Mobile US",71,"1365538"
"MI","T-Mobile US",72,"1"
"MN","T-Mobile US",71,"555680"
"MO","T-Mobile US",71,"911643"
"MS","T-Mobile US",71,"308039"
"MT","T-Mobile US",71,"62098"
"NC","T-Mobile US",71,"1436362"
"ND","T-Mobile US",71,"67833"
"NE","T-Mobile US",71,"298223"
"NH","T-Mobile US",71,"182336"
"NJ","T-Mobile US",71,"1115142"
"NM","T-Mobile US",71,"130038"
"NV","T-Mobile US",71,"254256"
"NY","T-Mobile US",71,"1810960"
"OH","T-Mobile US",71,"1829159"
"OK","T-Mobile US",71,"495534"
"OR","T-Mobile US",71,"480075"
"PA","T-Mobile US",71,"1946701"
"RI","T-Mobile US",71,"147308"
"SC","T-Mobile US",71,"913785"
"SD","T-Mobile US",71,"110592"
"TN","T-Mobile US",71,"1017153"
"TX","T-Mobile US",71,"3274026"
"UT","T-Mobile US",71,"400658"
"VA","T-Mobile US",71,"972170"
"VT","T-Mobile US",71,"54877"
"WA","T-Mobile US",71,"836746"
"WI","T-Mobile US",71,"729387"
"WV","T-Mobile US",71,"221653"
"WY","T-Mobile US",71,"27065"
"CA","Tnet Broadband Internet",70,"3092"
"OR","Tnet Broadband Internet",70,"2761"
"IN","TNT WiFi",70,"6408"
"MO","TNT-WiFi LLC",70,"3858"
"AZ","Tohono O'odham Utility Authority",10,"1012"
"AZ","Tohono O'odham Utility Authority",50,"5992"
"WA","ToledoTel",50,"2235"
"WA","ToledoTel",70,"20"
"MS","Tombigbee Fiber, LLC",50,"47724"
"IL","Toncom, Inc.",50,"393"
"WY","Tongue River Communications",40,"1543"
"IL","Tonica Telephone Company",10,"203"
"IL","Tonica Telephone Company",50,"362"
"NH","Topsham Communications",50,"404"
"VT","Topsham Communications",50,"1023"
"VT","Topsham Telephone Company",50,"565"
"KS","Totah Communications, Inc.",10,"998"
"KS","Totah Communications, Inc.",50,"956"
"OK","Totah Communications, Inc.",10,"1517"
"OK","Totah Communications, Inc.",50,"1066"
"AR","Total HighSpeed Internet Solutions",70,"19522"
"MO","Total HighSpeed Internet Solutions",50,"15970"
"MO","Total HighSpeed Internet Solutions",70,"158956"
"AL","Total Radio Service Inc.",70,"2220"
"TX","Totelcom",10,"1866"
"TX","Totelcom",50,"5002"
"TX","Totelcom",70,"22048"
"ME","Town of Islesboro",50,"813"
"AL","TPx Communications",10,"10"
"AR","TPx Communications",10,"3"
"AZ","TPx Communications",10,"59"
"CA","TPx Communications",10,"7916"
"CO","TPx Communications",10,"23"
"CT","TPx Communications",10,"10"
"DC","TPx Communications",10,"2"
"DE","TPx Communications",10,"2"
"FL","TPx Communications",10,"64"
"GA","TPx Communications",10,"35"
"HI","TPx Communications",10,"4"
"IA","TPx Communications",10,"1"
"ID","TPx Communications",10,"7"
